row_id,order_id,order_date,ship_date,customer_id,customer_name,segment,country,state,city,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
94,CA-2015-149587,2015-01-31,2015-02-05,KB-16315,"Karl Braun",CONSUMER,"UNITED STATES",MINNESOTA,MINNEAPOLIS,55407,CENTRAL,FUR-FU-10003799,FURNITURE,FURNISHINGS,"Seth Thomas 13 1/2" Wall Clock"",53.34,3,0.000,16.54
95,CA-2015-149587,2015-01-31,2015-02-05,KB-16315,"Karl Braun",CONSUMER,"UNITED STATES",MINNESOTA,MINNEAPOLIS,55407,CENTRAL,OFF-BI-10002852,"OFFICE SUPPLIES",BINDERS,"Ibico Standard Transparent Covers",32.96,2,0.000,16.15
96,US-2017-109484,2017-11-06,2017-11-12,RB-19705,"Roger Barcio","HOME OFFICE","UNITED STATES",OREGON,PORTLAND,97206,WEST,OFF-BI-10004738,"OFFICE SUPPLIES",BINDERS,"Flexible Leather- Look Classic Collection Ring Binder",5.68,1,0.700,-3.79
97,CA-2017-161018,2017-11-09,2017-11-11,PN-18775,"Parhena Norris","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10009,EAST,FUR-FU-10000629,FURNITURE,FURNISHINGS,"9-3/4 Diameter Round Wall Clock",96.53,7,0.000,40.54
98,CA-2017-157833,2017-06-17,2017-06-20,KD-16345,"Katherine Ducich",CONSUMER,"UNITED STATES",CALIFORNIA,"SAN FRANCISCO",94122,WEST,OFF-BI-10001721,"OFFICE SUPPLIES",BINDERS,"Trimflex Flexible Post Binders",51.31,3,0.200,17.96
99,CA-2016-149223,2016-09-06,2016-09-11,ER-13855,"Elpida Rittenbach",CORPORATE,"UNITED STATES",MINNESOTA,"SAINT PAUL",55106,CENTRAL,OFF-AP-10000358,"OFFICE SUPPLIES",APPLIANCES,"Fellowes Basic Home/Office Series Surge Protectors",77.88,6,0.000,22.59
100,CA-2016-158568,2016-08-29,2016-09-02,RB-19465,"Rick Bensley","HOME OFFICE","UNITED STATES",ILLINOIS,CHICAGO,60610,CENTRAL,OFF-PA-10003256,"OFFICE SUPPLIES",PAPER,"Avery Personal Creations Heavyweight Cards",64.62,7,0.200,22.62
101,CA-2016-158568,2016-08-29,2016-09-02,RB-19465,"Rick Bensley","HOME OFFICE","UNITED STATES",ILLINOIS,CHICAGO,60610,CENTRAL,TEC-AC-10001767,TECHNOLOGY,ACCESSORIES,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",95.98,3,0.200,-10.80
102,CA-2016-158568,2016-08-29,2016-09-02,RB-19465,"Rick Bensley","HOME OFFICE","UNITED STATES",ILLINOIS,CHICAGO,60610,CENTRAL,OFF-BI-10002609,"OFFICE SUPPLIES",BINDERS,"Avery Hidden Tab Dividers for Binding Systems",1.79,3,0.800,-3.04
103,CA-2016-129903,2016-12-01,2016-12-04,GZ-14470,"Gary Zandusky",CONSUMER,"UNITED STATES",MINNESOTA,ROCHESTER,55901,CENTRAL,OFF-PA-10004040,"OFFICE SUPPLIES",PAPER,"Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",23.92,4,0.000,11.72
104,US-2015-156867,2015-11-13,2015-11-17,LC-16870,"Lena Cacioppo",CONSUMER,"UNITED STATES",COLORADO,AURORA,80013,WEST,TEC-AC-10001552,TECHNOLOGY,ACCESSORIES,"Logitech K350 2.4Ghz Wireless Keyboard",238.90,6,0.200,-26.88
105,US-2015-156867,2015-11-13,2015-11-17,LC-16870,"Lena Cacioppo",CONSUMER,"UNITED STATES",COLORADO,AURORA,80013,WEST,FUR-FU-10004006,FURNITURE,FURNISHINGS,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.200,-3.84
106,US-2015-156867,2015-11-13,2015-11-17,LC-16870,"Lena Cacioppo",CONSUMER,"UNITED STATES",COLORADO,AURORA,80013,WEST,OFF-BI-10002794,"OFFICE SUPPLIES",BINDERS,"Avery Trapezoid Ring Binder, 3" Capacity",NULL,NULL,NULL,3.00
107,CA-2017-119004,2017-11-23,2017-11-28,JM-15250,"Janet Martin",CONSUMER,"UNITED STATES","NORTH CAROLINA",CHARLOTTE,28205,SOUTH,TEC-AC-10003499,TECHNOLOGY,ACCESSORIES,"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive",74.11,8,0.200,17.60
108,CA-2017-119004,2017-11-23,2017-11-28,JM-15250,"Janet Martin",CONSUMER,"UNITED STATES","NORTH CAROLINA",CHARLOTTE,28205,SOUTH,TEC-PH-10002844,TECHNOLOGY,PHONES,"Speck Products Candyshell Flip Case",27.99,1,0.200,2.10
109,CA-2017-119004,2017-11-23,2017-11-28,JM-15250,"Janet Martin",CONSUMER,"UNITED STATES","NORTH CAROLINA",CHARLOTTE,28205,SOUTH,OFF-AR-10000390,"OFFICE SUPPLIES",ART,"Newell Chalk Holder",3.30,1,0.200,1.07
110,CA-2015-129476,2015-10-15,2015-10-20,PA-19060,"Pete Armstrong","HOME OFFICE","UNITED STATES",ILLINOIS,"ORLAND PARK",60462,CENTRAL,TEC-AC-10000844,TECHNOLOGY,ACCESSORIES,"Logitech Gaming G510s - Keyboard",339.96,5,0.200,67.99
111,CA-2017-146780,2017-12-25,2017-12-30,CV-12805,"Cynthia Voltz",CORPORATE,"UNITED STATES","NEW YORK","NEW YORK CITY",10035,EAST,FUR-FU-10001934,FURNITURE,FURNISHINGS,"Magnifier Swing Arm Lamp",41.96,2,0.000,10.91
112,CA-2016-128867,2016-11-03,2016-11-10,CL-12565,"Clay Ludtke",CONSUMER,"UNITED STATES",IOWA,URBANDALE,50322,CENTRAL,OFF-AR-10000380,"OFFICE SUPPLIES",ART,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.000,22.79
113,CA-2016-128867,2016-11-03,2016-11-10,CL-12565,"Clay Ludtke",CONSUMER,"UNITED STATES",IOWA,URBANDALE,50322,CENTRAL,OFF-BI-10003981,"OFFICE SUPPLIES",BINDERS,"Avery Durable Plastic 1" Binders"",27.24,6,0.000,13.35
114,CA-2014-115259,2014-08-25,2014-08-27,RC-19960,"Ryan Crowe",CONSUMER,"UNITED STATES",OHIO,COLUMBUS,43229,EAST,OFF-FA-10000621,"OFFICE SUPPLIES",FASTENERS,"OIC Colored Binder Clips, Assorted Sizes",40.10,14,0.200,14.53
115,CA-2014-115259,2014-08-25,2014-08-27,RC-19960,"Ryan Crowe",CONSUMER,"UNITED STATES",OHIO,COLUMBUS,43229,EAST,OFF-EN-10002600,"OFFICE SUPPLIES",ENVELOPES,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.200,1.65
116,CA-2014-115259,2014-08-25,2014-08-27,RC-19960,"Ryan Crowe",CONSUMER,"UNITED STATES",OHIO,COLUMBUS,43229,EAST,OFF-PA-10004965,"OFFICE SUPPLIES",PAPER,"Xerox 1921",23.98,3,0.200,7.49
117,CA-2014-115259,2014-08-25,2014-08-27,RC-19960,"Ryan Crowe",CONSUMER,"UNITED STATES",OHIO,COLUMBUS,43229,EAST,OFF-EN-10002504,"OFFICE SUPPLIES",ENVELOPES,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,6,0.200,44.03
118,CA-2015-110457,2015-03-02,2015-03-06,DK-13090,"Dave Kipp",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98103,WEST,FUR-TA-10001768,FURNITURE,TABLES,"Hon Racetrack Conference Tables",787.53,3,0.000,165.38
119,US-2015-136476,2015-04-05,2015-04-10,GG-14650,"Greg Guthrie",CORPORATE,"UNITED STATES",TENNESSEE,BRISTOL,37620,SOUTH,OFF-BI-10003650,"OFFICE SUPPLIES",BINDERS,"GBC DocuBind 300 Electric Binding Machine",157.79,1,0.700,-115.72
120,CA-2016-103730,2016-06-12,2016-06-15,SC-20725,"Steven Cartwright",CONSUMER,"UNITED STATES",DELAWARE,WILMINGTON,19805,EAST,FUR-FU-10002157,FURNITURE,FURNISHINGS,"Artistic Insta-Plaque",47.04,3,0.000,18.35
121,CA-2016-103730,2016-06-12,2016-06-15,SC-20725,"Steven Cartwright",CONSUMER,"UNITED STATES",DELAWARE,WILMINGTON,19805,EAST,OFF-BI-10003910,"OFFICE SUPPLIES",BINDERS,"DXL Angle-View Binders with Locking Rings by Samsill",30.84,4,0.000,13.88
122,CA-2016-103730,2016-06-12,2016-06-15,SC-20725,"Steven Cartwright",CONSUMER,"UNITED STATES",DELAWARE,WILMINGTON,19805,EAST,OFF-ST-10000777,"OFFICE SUPPLIES",STORAGE,"Companion Letter/Legal File, Black",226.56,6,0.000,63.44
123,CA-2016-103730,2016-06-12,2016-06-15,SC-20725,"Steven Cartwright",CONSUMER,"UNITED STATES",DELAWARE,WILMINGTON,19805,EAST,OFF-EN-10002500,"OFFICE SUPPLIES",ENVELOPES,"Globe Weis Peel & Seel First Class Envelopes",115.02,9,0.000,51.76
124,CA-2016-103730,2016-06-12,2016-06-15,SC-20725,"Steven Cartwright",CONSUMER,"UNITED STATES",DELAWARE,WILMINGTON,19805,EAST,TEC-PH-10003875,TECHNOLOGY,PHONES,"KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",68.04,7,0.000,19.73
125,US-2014-152030,2014-12-26,2014-12-28,AD-10180,"Alan Dominguez","HOME OFFICE","UNITED STATES",TEXAS,HOUSTON,77041,CENTRAL,FUR-CH-10004063,FURNITURE,CHAIRS,"Global Deluxe High-Back Manager's Chair",600.56,3,0.300,-8.58
126,US-2014-134614,2014-09-20,2014-09-25,PF-19165,"Philip Fox",CONSUMER,"UNITED STATES",ILLINOIS,BLOOMINGTON,61701,CENTRAL,FUR-TA-10004534,FURNITURE,TABLES,"Bevis 44 x 96 Conference Tables",617.70,6,0.500,-407.68
127,US-2017-107272,2017-11-05,2017-11-12,TS-21610,"Troy Staebel",CONSUMER,"UNITED STATES",ARIZONA,PHOENIX,85023,WEST,OFF-BI-10003274,"OFFICE SUPPLIES",BINDERS,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.700,-1.83
128,US-2017-107272,2017-11-05,2017-11-12,TS-21610,"Troy Staebel",CONSUMER,"UNITED STATES",ARIZONA,PHOENIX,85023,WEST,OFF-ST-10002974,"OFFICE SUPPLIES",STORAGE,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7,0.200,30.50
129,US-2016-125969,2016-11-06,2016-11-10,LS-16975,"Lindsay Shagiari","HOME OFFICE","UNITED STATES",CALIFORNIA,"LOS ANGELES",90004,WEST,FUR-CH-10001146,FURNITURE,CHAIRS,"Global Task Chair, Black",81.42,2,0.200,-9.16
130,US-2016-125969,2016-11-06,2016-11-10,LS-16975,"Lindsay Shagiari","HOME OFFICE","UNITED STATES",CALIFORNIA,"LOS ANGELES",90004,WEST,FUR-FU-10003773,FURNITURE,FURNISHINGS,"Eldon Cleatmat Plus Chair Mats for High Pile Carpets",238.56,3,0.000,26.24
131,US-2017-164147,2017-02-02,2017-02-05,DW-13585,"Dorothy Wardle",CORPORATE,"UNITED STATES",OHIO,COLUMBUS,43229,EAST,TEC-PH-10002293,TECHNOLOGY,PHONES,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",59.97,5,0.400,-11.99
132,US-2017-164147,2017-02-02,2017-02-05,DW-13585,"Dorothy Wardle",CORPORATE,"UNITED STATES",OHIO,COLUMBUS,43229,EAST,OFF-PA-10002377,"OFFICE SUPPLIES",PAPER,"Xerox 1916",78.30,2,0.200,29.36
133,US-2017-164147,2017-02-02,2017-02-05,DW-13585,"Dorothy Wardle",CORPORATE,"UNITED STATES",OHIO,COLUMBUS,43229,EAST,OFF-FA-10002780,"OFFICE SUPPLIES",FASTENERS,Staples,21.46,9,0.200,6.97
134,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,"Lena Creighton",CONSUMER,"UNITED STATES",CALIFORNIA,ROSEVILLE,95661,WEST,OFF-PA-10001804,"OFFICE SUPPLIES",PAPER,"Xerox 195",20.04,3,0.000,9.62
135,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,"Lena Creighton",CONSUMER,"UNITED STATES",CALIFORNIA,ROSEVILLE,95661,WEST,OFF-PA-10001736,"OFFICE SUPPLIES",PAPER,"Xerox 1880",35.44,1,0.000,16.66
136,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,"Lena Creighton",CONSUMER,"UNITED STATES",CALIFORNIA,ROSEVILLE,95661,WEST,OFF-AR-10001149,"OFFICE SUPPLIES",ART,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.000,3.46
137,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,"Lena Creighton",CONSUMER,"UNITED STATES",CALIFORNIA,ROSEVILLE,95661,WEST,OFF-FA-10002988,"OFFICE SUPPLIES",FASTENERS,"Ideal Clamps",4.02,2,0.000,1.97
138,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,"Lena Creighton",CONSUMER,"UNITED STATES",CALIFORNIA,ROSEVILLE,95661,WEST,OFF-BI-10004781,"OFFICE SUPPLIES",BINDERS,"GBC Wire Binding Strips",76.18,3,0.200,26.66
139,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,"Lena Creighton",CONSUMER,"UNITED STATES",CALIFORNIA,ROSEVILLE,95661,WEST,OFF-SU-10001218,"OFFICE SUPPLIES",SUPPLIES,"Fiskars Softgrip Scissors",65.88,6,0.000,18.45
140,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,"Lena Creighton",CONSUMER,"UNITED STATES",CALIFORNIA,ROSEVILLE,95661,WEST,FUR-FU-10001706,FURNITURE,FURNISHINGS,"Longer-Life Soft White Bulbs",43.12,14,0.000,20.70
141,CA-2016-110366,2016-09-05,2016-09-07,JD-15895,"Jonathan Doherty",CORPORATE,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19140,EAST,FUR-FU-10004848,FURNITURE,FURNISHINGS,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",82.80,2,0.200,10.35
142,CA-2017-106180,2017-09-18,2017-09-23,SH-19975,"Sally Hughsby",CORPORATE,"UNITED STATES",CALIFORNIA,"SAN FRANCISCO",94122,WEST,OFF-AR-10000940,"OFFICE SUPPLIES",ART,"Newell 343",8.82,3,0.000,2.38
143,CA-2017-106180,2017-09-18,2017-09-23,SH-19975,"Sally Hughsby",CORPORATE,"UNITED STATES",CALIFORNIA,"SAN FRANCISCO",94122,WEST,OFF-EN-10004030,"OFFICE SUPPLIES",ENVELOPES,"Convenience Packs of Business Envelopes",10.86,3,0.000,5.10
144,CA-2017-106180,2017-09-18,2017-09-23,SH-19975,"Sally Hughsby",CORPORATE,"UNITED STATES",CALIFORNIA,"SAN FRANCISCO",94122,WEST,OFF-PA-10004327,"OFFICE SUPPLIES",PAPER,"Xerox 1911",143.70,3,0.000,68.98
145,CA-2017-155376,2017-12-22,2017-12-27,SG-20080,"Sandra Glassco",CONSUMER,"UNITED STATES",MISSOURI,INDEPENDENCE,64055,CENTRAL,OFF-AP-10001058,"OFFICE SUPPLIES",APPLIANCES,"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",839.43,3,0.000,218.25
146,CA-2015-110744,2015-09-07,2015-09-12,HA-14920,"Helen Andreada",CONSUMER,"UNITED STATES",CALIFORNIA,PASADENA,91104,WEST,OFF-ST-10003656,"OFFICE SUPPLIES",STORAGE,"Safco Industrial Wire Shelving",671.93,7,0.000,20.16
147,CA-2014-110072,2014-10-22,2014-10-28,MG-17680,"Maureen Gastineau","HOME OFFICE","UNITED STATES",OHIO,NEWARK,43055,EAST,FUR-FU-10000521,FURNITURE,FURNISHINGS,"Seth Thomas 14" Putty-Colored Wall Clock"",93.89,4,0.200,12.91
148,CA-2016-114489,2016-12-05,2016-12-09,JE-16165,"Justin Ellison",CORPORATE,"UNITED STATES",WISCONSIN,FRANKLIN,53132,CENTRAL,TEC-PH-10000215,TECHNOLOGY,PHONES,"Plantronics Cordless Phone Headset with In-line Volume - M214C",384.45,11,0.000,103.80
149,CA-2016-114489,2016-12-05,2016-12-09,JE-16165,"Justin Ellison",CORPORATE,"UNITED STATES",WISCONSIN,FRANKLIN,53132,CENTRAL,TEC-PH-10001448,TECHNOLOGY,PHONES,"Anker Astro 15000mAh USB Portable Charger",149.97,3,0.000,6.00
150,CA-2016-114489,2016-12-05,2016-12-09,JE-16165,"Justin Ellison",CORPORATE,"UNITED STATES",WISCONSIN,FRANKLIN,53132,CENTRAL,FUR-CH-10000454,FURNITURE,CHAIRS,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.000,585.55
151,CA-2016-114489,2016-12-05,2016-12-09,JE-16165,"Justin Ellison",CORPORATE,"UNITED STATES",WISCONSIN,FRANKLIN,53132,CENTRAL,OFF-BI-10002735,"OFFICE SUPPLIES",BINDERS,"GBC Prestige Therm-A-Bind Covers",171.55,5,0.000,80.63
152,CA-2016-158834,2016-03-13,2016-03-16,TW-21025,"Tamara Willingham","HOME OFFICE","UNITED STATES",ARIZONA,SCOTTSDALE,85254,WEST,OFF-AP-10000326,"OFFICE SUPPLIES",APPLIANCES,"Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection",157.92,5,0.200,17.77
153,CA-2016-158834,2016-03-13,2016-03-16,TW-21025,"Tamara Willingham","HOME OFFICE","UNITED STATES",ARIZONA,SCOTTSDALE,85254,WEST,TEC-PH-10001254,TECHNOLOGY,PHONES,"Jabra BIZ 2300 Duo QD Duo Corded Headset",203.18,2,0.200,15.24
154,CA-2015-124919,2015-05-31,2015-06-02,SP-20650,"Stephanie Phelps",CORPORATE,"UNITED STATES",CALIFORNIA,"SAN JOSE",95123,WEST,OFF-PA-10001950,"OFFICE SUPPLIES",PAPER,"Southworth 25% Cotton Antique Laid Paper & Envelopes",58.38,7,0.000,26.27
155,CA-2015-124919,2015-05-31,2015-06-02,SP-20650,"Stephanie Phelps",CORPORATE,"UNITED STATES",CALIFORNIA,"SAN JOSE",95123,WEST,OFF-PA-10002254,"OFFICE SUPPLIES",PAPER,"Xerox 1883",105.52,4,0.000,48.54
156,CA-2015-124919,2015-05-31,2015-06-02,SP-20650,"Stephanie Phelps",CORPORATE,"UNITED STATES",CALIFORNIA,"SAN JOSE",95123,WEST,OFF-ST-10001590,"OFFICE SUPPLIES",STORAGE,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.000,21.03
157,CA-2015-118948,2015-05-28,2015-06-03,NK-18490,"Neil Knudson","HOME OFFICE","UNITED STATES",WASHINGTON,SEATTLE,98105,WEST,OFF-AR-10001547,"OFFICE SUPPLIES",ART,"Newell 311",6.63,3,0.000,1.79
158,CA-2014-104269,2014-03-01,2014-03-06,DB-13060,"Dave Brooks",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98115,WEST,FUR-CH-10004063,FURNITURE,CHAIRS,"Global Deluxe High-Back Manager's Chair",457.57,2,0.200,51.48
159,CA-2016-114104,2016-11-20,2016-11-24,NP-18670,"Nora Paige",CONSUMER,"UNITED STATES",OKLAHOMA,EDMOND,73034,CENTRAL,OFF-LA-10002475,"OFFICE SUPPLIES",LABELS,"Avery 519",14.62,2,0.000,6.87
160,CA-2016-114104,2016-11-20,2016-11-24,NP-18670,"Nora Paige",CONSUMER,"UNITED STATES",OKLAHOMA,EDMOND,73034,CENTRAL,TEC-PH-10004536,TECHNOLOGY,PHONES,"Avaya 5420 Digital phone",944.93,7,0.000,236.23
161,CA-2016-162733,2016-05-11,2016-05-12,TT-21070,"Ted Trevino",CONSUMER,"UNITED STATES",CALIFORNIA,"LOS ANGELES",90045,WEST,OFF-PA-10002751,"OFFICE SUPPLIES",PAPER,"Xerox 1920",5.98,1,0.000,2.69
162,CA-2015-119697,2015-12-28,2015-12-31,EM-13960,"Eric Murdock",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19134,EAST,TEC-AC-10003657,TECHNOLOGY,ACCESSORIES,"Lenovo 17-Key USB Numeric Keypad",54.38,2,0.200,1.36
163,CA-2016-154508,2016-11-16,2016-11-20,RD-19900,"Ruben Dartt",CONSUMER,"UNITED STATES","NEW MEXICO",CARLSBAD,88220,WEST,OFF-EN-10001990,"OFFICE SUPPLIES",ENVELOPES,"Staple envelope",28.40,5,0.000,13.35
164,CA-2016-113817,2016-11-07,2016-11-11,MJ-17740,"Max Jones",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98115,WEST,OFF-BI-10004002,"OFFICE SUPPLIES",BINDERS,"Wilson Jones International Size A4 Ring Binders",27.68,2,0.200,9.69
165,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,"Becky Martin",CONSUMER,"UNITED STATES",TEXAS,"SAN ANTONIO",78207,CENTRAL,OFF-AR-10004441,"OFFICE SUPPLIES",ART,"BIC Brite Liner Highlighters",9.94,3,0.200,2.73
166,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,"Becky Martin",CONSUMER,"UNITED STATES",TEXAS,"SAN ANTONIO",78207,CENTRAL,TEC-MA-10000822,TECHNOLOGY,MACHINES,"Lexmark MX611dhe Monochrome Laser Printer",8159.95,8,0.400,-1359.99
167,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,"Becky Martin",CONSUMER,"UNITED STATES",TEXAS,"SAN ANTONIO",78207,CENTRAL,OFF-ST-10000991,"OFFICE SUPPLIES",STORAGE,"Space Solutions HD Industrial Steel Shelving.",275.93,3,0.200,-58.63
168,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,"Becky Martin",CONSUMER,"UNITED STATES",TEXAS,"SAN ANTONIO",78207,CENTRAL,FUR-CH-10004287,FURNITURE,CHAIRS,"SAFCO Arco Folding Chair",1740.06,9,0.300,-24.86
169,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,"Becky Martin",CONSUMER,"UNITED STATES",TEXAS,"SAN ANTONIO",78207,CENTRAL,OFF-AR-10002656,"OFFICE SUPPLIES",ART,"Sanford Liquid Accent Highlighters",32.06,6,0.200,6.81
170,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,"Becky Martin",CONSUMER,"UNITED STATES",TEXAS,"SAN ANTONIO",78207,CENTRAL,OFF-AP-10002518,"OFFICE SUPPLIES",APPLIANCES,"Kensington 7 Outlet MasterPiece Power Center",177.98,5,0.800,-453.85
171,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,"Becky Martin",CONSUMER,"UNITED STATES",TEXAS,"SAN ANTONIO",78207,CENTRAL,TEC-PH-10003931,TECHNOLOGY,PHONES,"JBL Micro Wireless Portable Bluetooth Speaker",143.98,3,0.200,9.00
172,CA-2014-118962,2014-08-05,2014-08-09,CS-12130,"Chad Sievert",CONSUMER,"UNITED STATES",CALIFORNIA,"LOS ANGELES",90004,WEST,OFF-PA-10000659,"OFFICE SUPPLIES",PAPER,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0.000,9.84
173,CA-2014-118962,2014-08-05,2014-08-09,CS-12130,"Chad Sievert",CONSUMER,"UNITED STATES",CALIFORNIA,"LOS ANGELES",90004,WEST,OFF-PA-10001144,"OFFICE SUPPLIES",PAPER,"Xerox 1913",110.96,2,0.000,53.26
174,CA-2014-118962,2014-08-05,2014-08-09,CS-12130,"Chad Sievert",CONSUMER,"UNITED STATES",CALIFORNIA,"LOS ANGELES",90004,WEST,FUR-CH-10003817,FURNITURE,CHAIRS,"Global Value Steno Chair, Gray",340.14,7,0.200,21.26
175,US-2014-100853,2014-09-14,2014-09-19,JB-15400,"Jennifer Braxton",CORPORATE,"UNITED STATES",ILLINOIS,CHICAGO,60623,CENTRAL,OFF-AP-10000891,"OFFICE SUPPLIES",APPLIANCES,"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",52.45,2,0.800,-131.12
176,US-2014-100853,2014-09-14,2014-09-19,JB-15400,"Jennifer Braxton",CORPORATE,"UNITED STATES",ILLINOIS,CHICAGO,60623,CENTRAL,OFF-LA-10003148,"OFFICE SUPPLIES",LABELS,"Avery 51",20.16,4,0.200,6.55
177,US-2017-152366,2017-04-21,2017-04-25,SJ-20500,"Shirley Jackson",CONSUMER,"UNITED STATES",TEXAS,HOUSTON,77036,CENTRAL,OFF-AP-10002684,"OFFICE SUPPLIES",APPLIANCES,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,4,0.800,-243.16
178,US-2015-101511,2015-11-21,2015-11-23,JE-15745,"Joel Eaton",CONSUMER,"UNITED STATES",OHIO,NEWARK,43055,EAST,FUR-CH-10004698,FURNITURE,CHAIRS,"Padded Folding Chairs, Black, 4/Carton",396.80,7,0.300,-11.34
179,US-2015-101511,2015-11-21,2015-11-23,JE-15745,"Joel Eaton",CONSUMER,"UNITED STATES",OHIO,NEWARK,43055,EAST,OFF-SU-10002189,"OFFICE SUPPLIES",SUPPLIES,"Acme Rosewood Handle Letter Opener",15.88,5,0.200,-3.77
180,CA-2015-137225,2015-12-15,2015-12-19,JK-15640,"Jim Kriz","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10009,EAST,OFF-AR-10001940,"OFFICE SUPPLIES",ART,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.000,1.41
181,CA-2014-166191,2014-12-05,2014-12-09,DK-13150,"David Kendrick",CORPORATE,"UNITED STATES",ILLINOIS,DECATUR,62521,CENTRAL,OFF-ST-10003455,"OFFICE SUPPLIES",STORAGE,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,2,0.200,1.86
182,CA-2014-166191,2014-12-05,2014-12-09,DK-13150,"David Kendrick",CORPORATE,"UNITED STATES",ILLINOIS,DECATUR,62521,CENTRAL,TEC-AC-10004659,TECHNOLOGY,ACCESSORIES,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.74,7,0.200,76.64
183,CA-2014-158274,2014-11-19,2014-11-24,RM-19675,"Robert Marley","HOME OFFICE","UNITED STATES",LOUISIANA,MONROE,71203,SOUTH,TEC-PH-10003273,TECHNOLOGY,PHONES,"AT&T TR1909W",503.96,4,0.000,131.03
184,CA-2014-158274,2014-11-19,2014-11-24,RM-19675,"Robert Marley","HOME OFFICE","UNITED STATES",LOUISIANA,MONROE,71203,SOUTH,TEC-PH-10004896,TECHNOLOGY,PHONES,"Nokia Lumia 521 (T-Mobile)",149.95,5,0.000,41.99
185,CA-2014-158274,2014-11-19,2014-11-24,RM-19675,"Robert Marley","HOME OFFICE","UNITED STATES",LOUISIANA,MONROE,71203,SOUTH,TEC-AC-10002345,TECHNOLOGY,ACCESSORIES,"HP Standard 104 key PS/2 Keyboard",29.00,2,0.000,7.25
186,CA-2016-105018,2016-11-28,2016-12-02,SK-19990,"Sally Knutson",CONSUMER,"UNITED STATES",CONNECTICUT,FAIRFIELD,06824,EAST,OFF-BI-10001890,"OFFICE SUPPLIES",BINDERS,"Avery Poly Binder Pockets",7.16,2,0.000,3.44
187,CA-2014-123260,2014-08-26,2014-08-30,FM-14290,"Frank Merwin","HOME OFFICE","UNITED STATES",CALIFORNIA,"LOS ANGELES",90032,WEST,TEC-AC-10002323,TECHNOLOGY,ACCESSORIES,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",176.80,8,0.000,22.98
188,CA-2016-157000,2016-07-16,2016-07-22,AM-10360,"Alice McCarthy",CORPORATE,"UNITED STATES",TEXAS,"GRAND PRAIRIE",75051,CENTRAL,OFF-ST-10001328,"OFFICE SUPPLIES",STORAGE,"Personal Filing Tote with Lid, Black/Gray",37.22,3,0.200,3.72
